==14443== NVPROF is profiling process 14443, command: ./5
==14443== Warning: Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==14443== Profiling application: ./5
==14443== Profiling result:
==14443== Event result:
Invocations                                Event Name         Min         Max         Avg
Device "Tesla K80 (0)"
	Kernel: convolutionColumnsKernel(float*, float*, int, int, int)
         17                                 cf_issued          Issued Control-Flow Instructions      825981      826428      826234
         17                               cf_executed        Executed Control-Flow Instructions      774144      774144      774144
         17                               ldst_issued            Issued Load/Store Instructions     8410350     8413258     8412129
         17                             ldst_executed          Executed Load/Store Instructions     4348416     4348416     4348416
         17                             flop_count_sp  Floating Point Operations(Single Precisi   320864256   320864256   320864256
         17                         flop_count_sp_add  Floating Point Operations(Single Precisi           0           0           0
         17                         flop_count_sp_mul  Floating Point Operation(Single Precisio           0           0           0
         17                         flop_count_sp_fma  Floating Point Operations(Single Precisi   160432128   160432128   160432128
         17                             flop_count_dp  Floating Point Operations(Double Precisi           0           0           0
         17                         flop_count_dp_add  Floating Point Operations(Double Precisi           0           0           0
         17                         flop_count_dp_mul  Floating Point Operations(Double Precisi           0           0           0
         17                         flop_count_dp_fma  Floating Point Operations(Double Preciso           0           0           0
         17                     flop_count_sp_special  Floating Point Operations(Single Precisi           0           0           0
         17                          stall_inst_fetch  Issue Stall Reasons (Instructions Fetch)       2.92%       3.03%       2.98%
         17                     stall_exec_dependency  Issue Stall Reasons (Execution Dependenc       8.36%       8.66%       8.53%
         17                   stall_memory_dependency        Issue Stall Reasons (Data Request)       3.71%       3.83%       3.77%
         17                             stall_texture             Issue Stall Reasons (Texture)       0.20%       0.23%       0.22%
         17                                stall_sync     Issue Stall Reasons (Synchronization)       7.37%       9.96%       8.70%
         17                               stall_other               Issue Stall Reasons (Other)       3.55%       3.67%       3.61%
         17                     l1_shared_utilization              L1/Shared Memory Utilization    High (7)    High (7)    High (7)
         17                            l2_utilization                      L2 Cache Utilization     Low (2)     Low (2)     Low (2)
         17                           tex_utilization                 Texture Cache Utilization     Low (2)     Low (2)     Low (2)
         17                          dram_utilization                 Device Memory Utilization     Mid (4)     Mid (4)     Mid (4)
         17                        sysmem_utilization                 System Memory Utilization     Low (1)     Low (1)     Low (1)
         17                       ldst_fu_utilization      Load/Store Function Unit Utilization    High (8)    High (8)    High (8)
         17                        alu_fu_utilization      Arithmetic Function Unit Utilization     Low (2)     Low (2)     Low (2)
