==12628== NVPROF is profiling process 12628, command: ./4
==12628== Warning: Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==12628== Profiling application: ./4
==12628== Profiling result:
==12628== Event result:
"Device","Kernel","Invocations","Event Name","Min","Max","Avg"
"Tesla K80 (0)","cfd_kernel(int, int*, float const *, float*, float const *, float*, float*, float*, float*, int*)",1,"local_load",0,0,0
"Tesla K80 (0)","cfd_kernel(int, int*, float const *, float*, float const *, float*, float*, float*, float*, int*)",1,"local_store",0,0,0
"Tesla K80 (0)","cfd_kernel(int, int*, float const *, float*, float const *, float*, float*, float*, float*, int*)",1,"gld_request",62976,62976,62976
"Tesla K80 (0)","cfd_kernel(int, int*, float const *, float*, float const *, float*, float*, float*, float*, int*)",1,"gst_request",7680,7680,7680
"Tesla K80 (0)","cfd_kernel(int, int*, float const *, float*, float const *, float*, float*, float*, float*, int*)",1,"active_cycles",1674108,1674108,1674108
"Tesla K80 (0)","cfd_kernel(int, int*, float const *, float*, float const *, float*, float*, float*, float*, int*)",1,"active_warps",85994884,85994884,85994884
"Tesla K80 (0)","cfd_kernel(int, int*, float const *, float*, float const *, float*, float*, float*, float*, int*)",1,"sm_cta_launched",192,192,192
"Tesla K80 (0)","cfd_kernel(int, int*, float const *, float*, float const *, float*, float*, float*, float*, int*)",1,"not_predicated_off_thread_inst_executed",55099392,55099392,55099392
"Tesla K80 (0)","cfd_kernel(int, int*, float const *, float*, float const *, float*, float*, float*, float*, int*)",1,"l1_local_load_hit",0,0,0
"Tesla K80 (0)","cfd_kernel(int, int*, float const *, float*, float const *, float*, float*, float*, float*, int*)",1,"l1_local_load_miss",0,0,0
"Tesla K80 (0)","cfd_kernel(int, int*, float const *, float*, float const *, float*, float*, float*, float*, int*)",1,"l1_local_store_hit",0,0,0
"Tesla K80 (0)","cfd_kernel(int, int*, float const *, float*, float const *, float*, float*, float*, float*, int*)",1,"l1_local_store_miss",0,0,0
"Tesla K80 (0)","cfd_kernel(int, int*, float const *, float*, float const *, float*, float*, float*, float*, int*)",1,"l1_global_load_hit",0,0,0
"Tesla K80 (0)","cfd_kernel(int, int*, float const *, float*, float const *, float*, float*, float*, float*, int*)",1,"l1_global_load_miss",0,0,0
"Tesla K80 (0)","cfd_kernel(int, int*, float const *, float*, float const *, float*, float*, float*, float*, int*)",1,"uncached_global_load_transaction",399564,399564,399564
"Tesla K80 (0)","cfd_kernel(int, int*, float const *, float*, float const *, float*, float*, float*, float*, int*)",1,"global_store_transaction",7680,7680,7680
"Tesla K80 (0)","cfd_kernel(int, int*, float const *, float*, float const *, float*, float*, float*, float*, int*)",1,"shared_load_replay",0,0,0
"Tesla K80 (0)","cfd_kernel(int, int*, float const *, float*, float const *, float*, float*, float*, float*, int*)",1,"shared_store_replay",0,0,0
"Tesla K80 (0)","cfd_kernel(int, int*, float const *, float*, float const *, float*, float*, float*, float*, int*)",1,"global_ld_mem_divergence_replays",336588,336588,336588
"Tesla K80 (0)","cfd_kernel(int, int*, float const *, float*, float const *, float*, float*, float*, float*, int*)",1,"global_st_mem_divergence_replays",0,0,0
"Tesla K80 (0)","cfd_kernel(int, int*, float const *, float*, float const *, float*, float*, float*, float*, int*)",1,"local_load_transactions",0,0,0
"Tesla K80 (0)","cfd_kernel(int, int*, float const *, float*, float const *, float*, float*, float*, float*, int*)",1,"local_store_transactions",0,0,0
"Tesla K80 (0)","cfd_kernel(int, int*, float const *, float*, float const *, float*, float*, float*, float*, int*)",1,"l1_shared_load_transactions",0,0,0
"Tesla K80 (0)","cfd_kernel(int, int*, float const *, float*, float const *, float*, float*, float*, float*, int*)",1,"l1_shared_store_transactions",0,0,0
"Tesla K80 (0)","cfd_kernel(int, int*, float const *, float*, float const *, float*, float*, float*, float*, int*)",1,"__l1_global_load_transactions",451141,451141,451141
"Tesla K80 (0)","cfd_kernel(int, int*, float const *, float*, float const *, float*, float*, float*, float*, int*)",1,"__l1_global_store_transactions",7680,7680,7680
"Tesla K80 (0)","cfd_kernel(int, int*, float const *, float*, float const *, float*, float*, float*, float*, int*)",1,"atom_count",0,0,0
"Tesla K80 (0)","cfd_kernel(int, int*, float const *, float*, float const *, float*, float*, float*, float*, int*)",1,"gred_count",0,0,0

==12628== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla K80 (0)","cfd_kernel(int, int*, float const *, float*, float const *, float*, float*, float*, float*, int*)",1,"l1_cache_global_hit_rate","L1 Global Hit Rate",0.000000%,0.000000%,0.000000%
"Tesla K80 (0)","cfd_kernel(int, int*, float const *, float*, float const *, float*, float*, float*, float*, int*)",1,"l1_cache_local_hit_rate","L1 Local Hit Rate",0.000000%,0.000000%,0.000000%
