==16581== NVPROF is profiling process 16581, command: ./11
==16581== Warning: Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==16581== Profiling application: ./11
==16581== Profiling result:
==16581== Event result:
"Device","Kernel","Invocations","Event Name","Min","Max","Avg"
"Tesla K80 (0)","spmv_kernel(float volatile *, int const *, int const *, float volatile *, int, float*)",1,"global_st_mem_divergence_replays",0,0,0
"Tesla K80 (0)","spmv_kernel(float volatile *, int const *, int const *, float volatile *, int, float*)",1,"local_load_transactions",0,0,0
"Tesla K80 (0)","spmv_kernel(float volatile *, int const *, int const *, float volatile *, int, float*)",1,"local_store_transactions",0,0,0
"Tesla K80 (0)","spmv_kernel(float volatile *, int const *, int const *, float volatile *, int, float*)",1,"l1_shared_load_transactions",177408,177408,177408
"Tesla K80 (0)","spmv_kernel(float volatile *, int const *, int const *, float volatile *, int, float*)",1,"l1_shared_store_transactions",96768,96768,96768
"Tesla K80 (0)","spmv_kernel(float volatile *, int const *, int const *, float volatile *, int, float*)",1,"__l1_global_load_transactions",12305466,12305466,12305466
"Tesla K80 (0)","spmv_kernel(float volatile *, int const *, int const *, float volatile *, int, float*)",1,"__l1_global_store_transactions",16128,16128,16128
"Tesla K80 (0)","spmv_kernel(float volatile *, int const *, int const *, float volatile *, int, float*)",1,"atom_count",0,0,0
"Tesla K80 (0)","spmv_kernel(float volatile *, int const *, int const *, float volatile *, int, float*)",1,"gred_count",0,0,0

==16581== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla K80 (0)","spmv_kernel(float volatile *, int const *, int const *, float volatile *, int, float*)",1,"l1_cache_global_hit_rate","L1 Global Hit Rate",0.000000%,0.000000%,0.000000%
"Tesla K80 (0)","spmv_kernel(float volatile *, int const *, int const *, float volatile *, int, float*)",1,"l1_cache_local_hit_rate","L1 Local Hit Rate",0.000000%,0.000000%,0.000000%
"Tesla K80 (0)","spmv_kernel(float volatile *, int const *, int const *, float volatile *, int, float*)",1,"sm_efficiency","Multiprocessor Activity",96.822696%,96.822696%,96.822696%
"Tesla K80 (0)","spmv_kernel(float volatile *, int const *, int const *, float volatile *, int, float*)",1,"ipc","Executed IPC",0.362646,0.362646,0.362646
"Tesla K80 (0)","spmv_kernel(float volatile *, int const *, int const *, float volatile *, int, float*)",1,"achieved_occupancy","Achieved Occupancy",0.978969,0.978969,0.978969
"Tesla K80 (0)","spmv_kernel(float volatile *, int const *, int const *, float volatile *, int, float*)",1,"gld_requested_throughput","Requested Global Load Throughput",60.305688GB/s,60.305688GB/s,60.305688GB/s
"Tesla K80 (0)","spmv_kernel(float volatile *, int const *, int const *, float volatile *, int, float*)",1,"gst_requested_throughput","Requested Global Store Throughput",18.332225MB/s,18.332225MB/s,18.332225MB/s
"Tesla K80 (0)","spmv_kernel(float volatile *, int const *, int const *, float volatile *, int, float*)",1,"sm_efficiency_instance","Multiprocessor Activity",96.822696%,96.822696%,96.822696%
"Tesla K80 (0)","spmv_kernel(float volatile *, int const *, int const *, float volatile *, int, float*)",1,"ipc_instance","Executed IPC",0.362646,0.362646,0.362646
"Tesla K80 (0)","spmv_kernel(float volatile *, int const *, int const *, float volatile *, int, float*)",1,"inst_replay_overhead","Instruction Replay Overhead",1.341521,1.341521,1.341521
"Tesla K80 (0)","spmv_kernel(float volatile *, int const *, int const *, float volatile *, int, float*)",1,"shared_replay_overhead","Shared Memory Replay Overhead",0.000000,0.000000,0.000000
"Tesla K80 (0)","spmv_kernel(float volatile *, int const *, int const *, float volatile *, int, float*)",1,"global_replay_overhead","Global Memory Replay Overhead",0.934843,0.934843,0.934843
"Tesla K80 (0)","spmv_kernel(float volatile *, int const *, int const *, float volatile *, int, float*)",1,"global_cache_replay_overhead","Global Memory Cache Replay Overhead",0.000000,0.000000,0.000000
"Tesla K80 (0)","spmv_kernel(float volatile *, int const *, int const *, float volatile *, int, float*)",1,"tex_cache_hit_rate","Texture Cache Hit Rate",63.571310%,63.571310%,63.571310%
"Tesla K80 (0)","spmv_kernel(float volatile *, int const *, int const *, float volatile *, int, float*)",1,"tex_cache_throughput","Texture Cache Throughput",59.259292GB/s,59.259292GB/s,59.259292GB/s
"Tesla K80 (0)","spmv_kernel(float volatile *, int const *, int const *, float volatile *, int, float*)",1,"dram_read_throughput","Device Memory Read Throughput",97.937587GB/s,97.937587GB/s,97.937587GB/s
"Tesla K80 (0)","spmv_kernel(float volatile *, int const *, int const *, float volatile *, int, float*)",1,"dram_write_throughput","Device Memory Write Throughput",23.606377MB/s,23.606377MB/s,23.606377MB/s
"Tesla K80 (0)","spmv_kernel(float volatile *, int const *, int const *, float volatile *, int, float*)",1,"gst_throughput","Global Store Throughput",146.657804MB/s,146.657804MB/s,146.657804MB/s
"Tesla K80 (0)","spmv_kernel(float volatile *, int const *, int const *, float volatile *, int, float*)",1,"gld_throughput","Global Load Throughput",293.315608MB/s,293.315608MB/s,293.315608MB/s
"Tesla K80 (0)","spmv_kernel(float volatile *, int const *, int const *, float volatile *, int, float*)",1,"local_replay_overhead","Local Memory Cache Replay Overhead",0.000000,0.000000,0.000000
"Tesla K80 (0)","spmv_kernel(float volatile *, int const *, int const *, float volatile *, int, float*)",1,"shared_efficiency","Shared Memory Efficiency",11.580882%,11.580882%,11.580882%
"Tesla K80 (0)","spmv_kernel(float volatile *, int const *, int const *, float volatile *, int, float*)",1,"gld_efficiency","Global Memory Load Efficiency",20559.999690%,20559.999690%,20559.999690%
"Tesla K80 (0)","spmv_kernel(float volatile *, int const *, int const *, float volatile *, int, float*)",1,"gst_efficiency","Global Memory Store Efficiency",12.500000%,12.500000%,12.500000%
"Tesla K80 (0)","spmv_kernel(float volatile *, int const *, int const *, float volatile *, int, float*)",1,"l2_l1_read_hit_rate","L2 Hit Rate (L1 Reads)",80.017534%,80.017534%,80.017534%
"Tesla K80 (0)","spmv_kernel(float volatile *, int const *, int const *, float volatile *, int, float*)",1,"l2_texture_read_hit_rate","L2 Hit Rate (Texture Reads)",0.028413%,0.028413%,0.028413%
"Tesla K80 (0)","spmv_kernel(float volatile *, int const *, int const *, float volatile *, int, float*)",1,"l2_l1_read_throughput","L2 Throughput (L1 Reads)",206.994533GB/s,206.994533GB/s,206.994533GB/s
"Tesla K80 (0)","spmv_kernel(float volatile *, int const *, int const *, float volatile *, int, float*)",1,"l2_texture_read_throughput","L2 Throughput (Texture Reads)",29.700388GB/s,29.700388GB/s,29.700388GB/s
"Tesla K80 (0)","spmv_kernel(float volatile *, int const *, int const *, float volatile *, int, float*)",1,"local_memory_overhead","Local Memory Overhead",99.787597%,99.787597%,99.787597%
"Tesla K80 (0)","spmv_kernel(float volatile *, int const *, int const *, float volatile *, int, float*)",1,"warp_execution_efficiency","Warp Execution Efficiency",93.410899%,93.410899%,93.410899%
"Tesla K80 (0)","spmv_kernel(float volatile *, int const *, int const *, float volatile *, int, float*)",1,"nc_gld_requested_throughput","Requested Non-Coherent Global Load Throughput",0.000000B/s,0.000000B/s,0.000000B/s
"Tesla K80 (0)","spmv_kernel(float volatile *, int const *, int const *, float volatile *, int, float*)",1,"issued_ipc","Issued IPC",0.849844,0.849844,0.849844
"Tesla K80 (0)","spmv_kernel(float volatile *, int const *, int const *, float volatile *, int, float*)",1,"inst_per_warp","Instructions per warp",555.324033,555.324033,555.324033
"Tesla K80 (0)","spmv_kernel(float volatile *, int const *, int const *, float volatile *, int, float*)",1,"issue_slot_utilization","Issue Slot Utilization",19.526113%,19.526113%,19.526113%
"Tesla K80 (0)","spmv_kernel(float volatile *, int const *, int const *, float volatile *, int, float*)",1,"local_load_transactions_per_request","Local Memory Load Transactions Per Request",0.000000,0.000000,0.000000
"Tesla K80 (0)","spmv_kernel(float volatile *, int const *, int const *, float volatile *, int, float*)",1,"local_store_transactions_per_request","Local Memory Store Transactions Per Request",0.000000,0.000000,0.000000
"Tesla K80 (0)","spmv_kernel(float volatile *, int const *, int const *, float volatile *, int, float*)",1,"shared_load_transactions_per_request","Shared Memory Load Transactions Per Request",1.000000,1.000000,1.000000
